1966	52	1
1966	61	2
1966	69	1
1966	70	1
1966	79	2
1966	81	1
1967	101	1
1967	120	2
1967	122	1
1967	40	1
1967	42	1
1967	46	1
1967	52	2
1967	63	3
1967	9	1
1968	120	1
1968	26	2
1968	28	1
1968	32	1
1968	42	1
1968	44	1
1968	70	1
1968	77	1
1968	94	1
1969	102	1
1969	108	1
1969	110	1
1969	32	1
1969	7	1
1969	77	1
1970	122	1
1970	43	1
1970	44	1
1970	75	1
1970	78	1
1970	84	1
1971	103	1
1971	72	1
1971	77	1
1972	122	1
1972	25	1
1972	40	1
1972	47	1
1972	73	1
1973	107	1
1973	120	1
1973	19	1
1973	28	1
1973	40	1
1973	44	1
1973	75	1
1974	14	1
1974	40	1
1974	41	1
1974	42	1
1974	43	1
1974	44	1
1974	5	1
1974	72	1
1974	90	1
1975	104	1
1975	109	1
1975	20	1
1975	23	1
1975	24	1
1975	33	1
1975	70	1
1975	73	1
1976	32	1
1976	44	1
1976	67	1
1977	108	1
1977	13	1
1977	23	1
1977	32	1
1977	34	1
1977	41	1
1977	77	1
1977	9	1
1978	120	1
1978	17	2
1978	32	1
1978	50	1
1979	1	1
1979	110	1
1979	20	1
1979	33	1
1979	66	1
1979	67	1
1979	70	1
1979	73	1
1979	90	1
1980	120	1
1980	18	2
1980	19	1
1980	40	1
1980	43	1
1980	45	1
1980	46	1
1980	47	1
1980	48	1
1980	71	1
1980	79	1
1980	84	1
1981	105	2
1981	120	1
1981	121	1
1981	14	1
1981	46	1
1981	61	1
1981	9	1
1982	106	1
1982	109	1
1982	23	1
1982	63	2
1982	79	1
1982	84	1
1983	100	1
1983	69	1
1983	71	1
1984	123	1
1984	34	1
1984	45	1
1984	46	1
1984	62	1
1984	70	1
1984	77	1
1985	100	1
1985	107	2
1985	120	1
1985	26	1
1985	34	1
1985	40	1
1985	46	1
1985	47	1
1985	48	1
1985	49	1
1985	50	2
1985	67	1
1985	7	1
1985	77	1
1985	81	1
1985	88	1
1986	101	1
1986	103	1
1986	106	1
1986	107	1
1986	113	1
1986	114	2
1986	115	1
1986	23	2
1986	40	3
1986	42	3
1986	43	1
1986	44	3
1986	62	2
1986	69	1
1986	70	1
1986	73	1
1986	75	2
1987	103	1
1987	108	1
1987	114	1
1987	120	1
1987	14	1
1987	46	1
1987	52	1
1987	73	1
1987	75	2
1987	81	1
1987	83	1
1988	102	2
1988	106	1
1988	114	1
1988	120	1
1988	23	1
1988	32	1
1988	40	1
1988	48	1
1988	67	1
1988	7	1
1988	71	1
1988	73	1
1988	75	1
1988	81	2
1989	102	1
1989	105	1
1989	109	1
1989	111	1
1989	19	1
1989	20	2
1989	24	1
1989	32	1
1989	40	1
1989	42	2
1989	47	2
1989	48	1
1989	52	1
1989	60	1
1989	75	1
1989	79	1
1989	81	1
1989	84	2
1989	90	1
1990	102	1
1990	105	3
1990	114	1
1990	25	1
1990	40	2
1990	41	1
1990	42	4
1990	45	1
1990	48	1
1990	49	1
1990	6	2
1990	70	1
1990	71	1
1990	73	1
1990	75	4
1990	77	1
1990	79	1
1990	81	3
1990	83	2
1990	84	1
1990	90	1
1991	108	1
1991	111	1
1991	114	2
1991	115	1
1991	120	1
1991	20	1
1991	23	1
1991	30	1
1991	40	1
1991	42	1
1991	44	1
1991	46	1
1991	47	1
1991	52	2
1991	61	1
1991	66	1
1991	67	1
1991	7	1
1991	71	3
1991	72	1
1991	75	1
1991	79	1
1991	81	1
1992	101	1
1992	104	1
1992	105	1
1992	108	1
1992	109	1
1992	113	1
1992	120	1
1992	122	1
1992	19	1
1992	25	3
1992	30	1
1992	34	2
1992	40	1
1992	41	2
1992	42	1
1992	44	1
1992	46	2
1992	47	1
1992	48	1
1992	50	2
1992	52	1
1992	60	1
1992	62	2
1992	63	2
1992	69	1
1992	70	1
1992	71	2
1992	73	1
1992	75	2
1992	77	1
1992	78	1
1992	81	2
1992	9	1
1993	100	1
1993	101	1
1993	106	1
1993	109	1
1993	110	1
1993	112	2
1993	115	4
1993	120	2
1993	20	1
1993	23	1
1993	25	1
1993	28	2
1993	30	2
1993	32	1
1993	33	1
1993	34	1
1993	44	1
1993	47	1
1993	48	1
1993	60	1
1993	61	1
1993	66	1
1993	67	2
1993	68	1
1993	71	1
1993	75	3
1993	77	1
1993	79	1
1993	81	1
1993	83	1
1993	88	1
1993	9	1
1994	10	1
1994	101	1
1994	102	2
1994	103	2
1994	104	1
1994	106	2
1994	107	1
1994	110	1
1994	113	1
1994	115	2
1994	120	4
1994	122	3
1994	17	1
1994	19	1
1994	23	1
1994	25	1
1994	28	1
1994	40	2
1994	41	2
1994	42	1
1994	44	1
1994	46	1
1994	47	1
1994	52	1
1994	6	2
1994	60	2
1994	62	3
1994	63	1
1994	66	1
1994	69	1
1994	70	1
1994	71	2
1994	72	1
1994	73	1
1994	77	1
1994	78	1
1994	79	2
1994	81	1
1994	83	3
1994	84	1
1994	9	1
1994	90	2
1994	94	1
1995	10	1
1995	100	3
1995	102	3
1995	105	1
1995	106	1
1995	107	1
1995	109	2
1995	110	2
1995	111	2
1995	115	1
1995	122	1
1995	20	2
1995	25	1
1995	26	1
1995	30	2
1995	40	1
1995	41	2
1995	43	4
1995	44	2
1995	45	1
1995	46	2
1995	47	1
1995	48	1
1995	49	1
1995	5	2
1995	50	3
1995	60	1
1995	62	2
1995	63	1
1995	66	3
1995	67	3
1995	68	1
1995	7	2
1995	70	1
1995	71	1
1995	72	2
1995	73	1
1995	75	1
1995	76	2
1995	77	2
1995	83	3
1995	90	2
1995	94	1
1996	10	1
1996	100	1
1996	103	2
1996	104	4
1996	105	1
1996	106	1
1996	107	2
1996	108	4
1996	109	1
1996	110	2
1996	111	2
1996	112	1
1996	113	2
1996	114	1
1996	115	3
1996	120	4
1996	122	1
1996	123	2
1996	13	1
1996	14	1
1996	17	1
1996	19	2
1996	20	1
1996	23	3
1996	24	1
1996	25	1
1996	28	1
1996	30	1
1996	32	1
1996	33	1
1996	34	2
1996	40	1
1996	41	2
1996	42	2
1996	43	6
1996	45	4
1996	46	3
1996	47	2
1996	48	2
1996	49	5
1996	50	1
1996	6	1
1996	60	2
1996	66	1
1996	67	1
1996	68	2
1996	69	4
1996	70	2
1996	71	7
1996	72	1
1996	73	4
1996	75	4
1996	76	1
1996	77	3
1996	81	4
1996	83	1
1996	90	2
1997	1	1
1997	100	1
1997	101	1
1997	102	1
1997	104	2
1997	105	3
1997	107	1
1997	109	2
1997	110	3
1997	111	1
1997	112	2
1997	113	1
1997	114	2
1997	115	5
1997	120	6
1997	122	2
1997	14	1
1997	19	2
1997	20	1
1997	24	1
1997	25	1
1997	30	1
1997	32	2
1997	33	2
1997	34	4
1997	40	1
1997	41	4
1997	42	3
1997	43	2
1997	44	3
1997	45	1
1997	46	4
1997	47	3
1997	48	1
1997	49	2
1997	52	2
1997	60	2
1997	61	1
1997	62	6
1997	63	3
1997	66	2
1997	67	3
1997	68	2
1997	69	1
1997	70	3
1997	72	2
1997	73	8
1997	75	5
1997	76	1
1997	77	2
1997	79	1
1997	81	2
1997	83	5
1997	88	1
1997	9	3
1997	90	2
1997	94	1
1998	1	2
1998	10	1
1998	101	1
1998	102	2
1998	103	2
1998	105	1
1998	106	3
1998	107	2
1998	108	3
1998	109	2
1998	110	6
1998	111	5
1998	112	1
1998	113	4
1998	114	4
1998	115	6
1998	120	7
1998	121	1
1998	123	1
1998	14	1
1998	17	2
1998	18	1
1998	19	1
1998	20	1
1998	23	4
1998	24	1
1998	25	2
1998	28	2
1998	30	1
1998	32	4
1998	33	2
1998	34	3
1998	40	9
1998	41	2
1998	42	2
1998	43	8
1998	44	8
1998	45	3
1998	46	3
1998	47	3
1998	48	1
1998	49	6
1998	5	1
1998	50	1
1998	52	1
1998	6	3
1998	60	2
1998	61	4
1998	62	1
1998	63	3
1998	66	2
1998	67	8
1998	68	1
1998	69	4
1998	7	4
1998	70	5
1998	71	2
1998	72	4
1998	73	9
1998	75	16
1998	76	3
1998	77	1
1998	79	2
1998	81	3
1998	83	6
1998	88	2
1998	90	4
1999		1
1999	1	3
1999	10	1
1999	100	1
1999	101	2
1999	102	4
1999	103	5
1999	104	6
1999	105	3
1999	106	8
1999	107	6
1999	108	2
1999	109	2
1999	110	7
1999	111	2
1999	112	4
1999	113	5
1999	114	9
1999	115	18
1999	120	12
1999	122	4
1999	13	2
1999	14	2
1999	17	1
1999	18	1
1999	19	6
1999	20	1
1999	23	7
1999	24	5
1999	25	3
1999	26	1
1999	28	2
1999	30	6
1999	32	5
1999	33	3
1999	34	6
1999	40	9
1999	41	5
1999	42	2
1999	43	10
1999	44	6
1999	45	4
1999	46	7
1999	47	5
1999	48	4
1999	49	3
1999	5	2
1999	50	4
1999	52	2
1999	6	1
1999	60	4
1999	61	5
1999	62	3
1999	63	4
1999	66	8
1999	67	5
1999	68	1
1999	69	4
1999	7	2
1999	70	9
1999	71	4
1999	72	3
1999	73	7
1999	75	9
1999	76	6
1999	77	5
1999	78	1
1999	79	6
1999	81	5
1999	83	10
1999	84	1
1999	88	2
1999	9	3
1999	90	5
1999	94	2
2000		1
2000	1	8
2000	10	6
2000	100	6
2000	101	8
2000	102	10
2000	103	10
2000	104	14
2000	105	19
2000	106	19
2000	107	13
2000	108	12
2000	109	16
2000	110	18
2000	111	7
2000	112	8
2000	113	14
2000	114	17
2000	115	18
2000	120	26
2000	122	10
2000	123	6
2000	13	4
2000	14	7
2000	17	3
2000	18	5
2000	19	13
2000	20	10
2000	23	12
2000	24	6
2000	25	6
2000	26	3
2000	28	7
2000	30	9
2000	32	11
2000	33	9
2000	34	15
2000	40	17
2000	41	18
2000	42	17
2000	43	30
2000	44	12
2000	45	12
2000	46	16
2000	47	19
2000	48	11
2000	49	22
2000	5	5
2000	50	10
2000	52	13
2000	6	7
2000	60	13
2000	61	19
2000	62	14
2000	63	12
2000	66	13
2000	67	14
2000	68	13
2000	69	9
2000	7	11
2000	70	28
2000	71	8
2000	72	13
2000	73	17
2000	75	24
2000	76	6
2000	77	9
2000	78	3
2000	79	9
2000	81	10
2000	83	22
2000	84	2
2000	88	8
2000	9	14
2000	90	13
2000	94	3
2001		2
2001	1	11
2001	10	6
2001	100	3
2001	101	4
2001	102	12
2001	103	7
2001	104	5
2001	105	15
2001	106	8
2001	107	7
2001	108	15
2001	109	8
2001	110	19
2001	111	8
2001	112	7
2001	113	8
2001	114	14
2001	115	28
2001	120	32
2001	121	1
2001	122	18
2001	123	5
2001	13	11
2001	14	11
2001	17	10
2001	18	6
2001	19	16
2001	20	13
2001	23	18
2001	24	4
2001	25	10
2001	26	5
2001	28	8
2001	30	11
2001	32	14
2001	33	12
2001	34	14
2001	40	15
2001	41	16
2001	42	29
2001	43	31
2001	44	16
2001	45	13
2001	46	22
2001	47	23
2001	48	14
2001	49	17
2001	5	4
2001	50	7
2001	52	15
2001	6	2
2001	60	14
2001	61	9
2001	62	19
2001	63	12
2001	66	8
2001	67	26
2001	68	7
2001	69	10
2001	7	8
2001	70	20
2001	71	7
2001	72	11
2001	73	32
2001	75	28
2001	76	5
2001	77	15
2001	78	7
2001	79	21
2001	81	16
2001	83	17
2001	84	5
2001	88	16
2001	9	9
2001	90	30
2001	94	4
2002		1
2002	1	10
2002	10	7
2002	100	6
2002	101	10
2002	102	18
2002	103	17
2002	104	11
2002	105	16
2002	106	11
2002	107	9
2002	108	12
2002	109	16
2002	110	21
2002	111	4
2002	112	10
2002	113	11
2002	114	13
2002	115	22
2002	120	25
2002	121	1
2002	122	11
2002	123	8
2002	13	4
2002	14	6
2002	17	7
2002	18	5
2002	19	17
2002	20	15
2002	23	7
2002	24	8
2002	25	14
2002	26	1
2002	28	3
2002	30	6
2002	32	15
2002	33	12
2002	34	20
2002	40	24
2002	41	13
2002	42	14
2002	43	27
2002	44	17
2002	45	13
2002	46	24
2002	47	13
2002	48	12
2002	49	25
2002	5	10
2002	50	16
2002	52	14
2002	6	4
2002	60	21
2002	61	17
2002	62	12
2002	63	17
2002	66	11
2002	67	24
2002	68	8
2002	69	14
2002	7	6
2002	70	32
2002	71	15
2002	72	17
2002	73	21
2002	75	45
2002	76	7
2002	77	17
2002	78	4
2002	79	14
2002	81	21
2002	83	27
2002	84	8
2002	88	10
2002	9	9
2002	90	19
2002	94	7
2003		2
2003	1	10
2003	10	10
2003	100	10
2003	101	9
2003	102	22
2003	103	25
2003	104	21
2003	105	28
2003	106	19
2003	107	11
2003	108	23
2003	109	19
2003	110	16
2003	111	19
2003	112	12
2003	113	22
2003	114	22
2003	115	27
2003	120	47
2003	121	1
2003	122	17
2003	123	8
2003	13	12
2003	14	12
2003	17	9
2003	18	13
2003	19	25
2003	20	19
2003	22	1
2003	23	20
2003	24	11
2003	25	18
2003	26	9
2003	28	14
2003	30	13
2003	32	25
2003	33	12
2003	34	24
2003	40	30
2003	41	22
2003	42	22
2003	43	32
2003	44	22
2003	45	20
2003	46	46
2003	47	29
2003	48	19
2003	49	34
2003	5	6
2003	50	14
2003	52	17
2003	6	13
2003	60	16
2003	61	30
2003	62	27
2003	63	27
2003	66	20
2003	67	48
2003	68	9
2003	69	19
2003	7	10
2003	70	49
2003	71	23
2003	72	22
2003	73	30
2003	75	53
2003	76	9
2003	77	23
2003	78	15
2003	79	16
2003	81	15
2003	83	40
2003	84	9
2003	88	16
2003	9	14
2003	90	21
2003	94	11
2004		3
2004	1	30
2004	10	16
2004	100	14
2004	101	11
2004	102	27
2004	103	27
2004	104	31
2004	105	34
2004	106	32
2004	107	19
2004	108	31
2004	109	30
2004	110	39
2004	111	18
2004	112	13
2004	113	31
2004	114	27
2004	115	52
2004	120	67
2004	121	4
2004	122	39
2004	123	11
2004	13	27
2004	14	22
2004	17	19
2004	18	28
2004	19	43
2004	20	26
2004	22	1
2004	23	19
2004	24	28
2004	25	31
2004	26	12
2004	28	18
2004	30	15
2004	32	26
2004	33	26
2004	34	25
2004	40	29
2004	41	34
2004	42	28
2004	43	54
2004	44	36
2004	45	22
2004	46	51
2004	47	29
2004	48	41
2004	49	31
2004	5	9
2004	50	18
2004	52	35
2004	6	17
2004	60	26
2004	61	32
2004	62	29
2004	63	34
2004	66	30
2004	67	43
2004	68	20
2004	69	22
2004	7	11
2004	70	58
2004	71	25
2004	72	26
2004	73	39
2004	75	73
2004	76	8
2004	77	32
2004	78	11
2004	79	19
2004	81	23
2004	83	42
2004	84	19
2004	88	13
2004	9	12
2004	90	31
2004	94	11
2005		29
2005	1	156
2005	10	114
2005	100	49
2005	101	86
2005	102	150
2005	103	134
2005	104	149
2005	105	233
2005	106	137
2005	107	106
2005	108	149
2005	109	185
2005	110	157
2005	111	86
2005	112	87
2005	113	200
2005	114	210
2005	115	212
2005	120	244
2005	121	1
2005	122	228
2005	123	81
2005	13	150
2005	14	206
2005	17	129
2005	18	219
2005	19	281
2005	20	113
2005	22	4
2005	23	105
2005	24	110
2005	25	96
2005	26	70
2005	28	59
2005	30	79
2005	32	124
2005	33	101
2005	34	112
2005	40	158
2005	41	137
2005	42	109
2005	43	239
2005	44	194
2005	45	132
2005	46	174
2005	47	170
2005	48	143
2005	49	178
2005	5	76
2005	50	131
2005	52	219
2005	6	101
2005	60	135
2005	61	186
2005	62	200
2005	63	176
2005	66	123
2005	67	258
2005	68	112
2005	69	93
2005	7	64
2005	70	215
2005	71	161
2005	72	125
2005	73	152
2005	75	275
2005	76	62
2005	77	120
2005	78	80
2005	79	137
2005	81	112
2005	83	148
2005	84	102
2005	88	104
2005	9	109
2005	90	147
2005	94	69
2006		349
2006	1	6373
2006	10	5075
2006	100	2566
2006	101	4257
2006	102	6755
2006	103	8080
2006	104	7740
2006	105	8156
2006	106	6739
2006	107	6557
2006	108	5763
2006	109	8443
2006	110	7251
2006	111	4111
2006	112	4266
2006	113	8310
2006	114	9886
2006	115	8291
2006	120	12963
2006	121	8
2006	122	10490
2006	123	4081
2006	13	7877
2006	14	13427
2006	17	3785
2006	18	7934
2006	19	8333
2006	20	4336
2006	22	372
2006	23	6872
2006	24	5633
2006	25	5825
2006	26	3984
2006	28	5630
2006	30	5404
2006	32	7333
2006	33	5495
2006	34	5496
2006	40	12657
2006	41	6267
2006	42	8672
2006	43	14386
2006	44	13349
2006	45	7022
2006	46	13110
2006	47	9047
2006	48	7728
2006	49	6985
2006	5	4270
2006	50	4682
2006	52	10423
2006	6	5813
2006	60	6995
2006	61	7571
2006	62	7417
2006	63	6239
2006	66	5390
2006	67	10033
2006	68	5434
2006	69	5524
2006	7	3888
2006	70	9444
2006	71	7492
2006	72	6056
2006	73	10169
2006	75	15325
2006	76	3361
2006	77	7722
2006	78	3523
2006	79	8515
2006	81	6150
2006	83	7556
2006	84	5187
2006	88	5005
2006	9	6449
2006	90	6698
2006	94	3223
2007		1
2007	1	6794
2007	10	4597
2007	100	2487
2007	101	4281
2007	102	6897
2007	103	7645
2007	104	7207
2007	105	7780
2007	106	7049
2007	107	6058
2007	108	5741
2007	109	8548
2007	110	7204
2007	111	3908
2007	112	4177
2007	113	8858
2007	114	10091
2007	115	8464
2007	120	12044
2007	121	8
2007	122	10273
2007	123	3831
2007	13	8152
2007	14	13144
2007	17	3636
2007	18	7948
2007	19	7807
2007	20	4266
2007	22	431
2007	23	7125
2007	24	5814
2007	25	6687
2007	26	3791
2007	28	5428
2007	30	5382
2007	32	7529
2007	33	5247
2007	34	5725
2007	40	12367
2007	41	7080
2007	42	8646
2007	43	15558
2007	44	12819
2007	45	6693
2007	46	13081
2007	47	9159
2007	48	9249
2007	49	7209
2007	5	4454
2007	50	5081
2007	52	10618
2007	6	6012
2007	60	6684
2007	61	7533
2007	62	6895
2007	63	5882
2007	66	5144
2007	67	9169
2007	68	5350
2007	69	5014
2007	7	4416
2007	70	8765
2007	71	7384
2007	72	5587
2007	73	10149
2007	75	15769
2007	76	3115
2007	77	8316
2007	78	3381
2007	79	8885
2007	81	6389
2007	83	7147
2007	84	5415
2007	88	5042
2007	9	6357
2007	90	6227
2007	94	3105
2008	1	6618
2008	10	4891
2008	100	2576
2008	101	4084
2008	102	7032
2008	103	8059
2008	104	7359
2008	105	7526
2008	106	6162
2008	107	5958
2008	108	5688
2008	109	8214
2008	110	6998
2008	111	3504
2008	112	3682
2008	113	9213
2008	114	8980
2008	115	8232
2008	120	12304
2008	121	9
2008	122	10541
2008	123	4027
2008	13	7874
2008	14	12353
2008	17	3615
2008	18	7956
2008	19	6979
2008	20	4281
2008	22	462
2008	23	7049
2008	24	5710
2008	25	6597
2008	26	3598
2008	28	5382
2008	30	5120
2008	32	7861
2008	33	5051
2008	34	5516
2008	40	11966
2008	41	7023
2008	42	7824
2008	43	14791
2008	44	12868
2008	45	6846
2008	46	12710
2008	47	9298
2008	48	8238
2008	49	6732
2008	5	4604
2008	50	5044
2008	52	10893
2008	6	5594
2008	60	6797
2008	61	7422
2008	62	6622
2008	63	5992
2008	66	5283
2008	67	9215
2008	68	5420
2008	69	5093
2008	7	4487
2008	70	8522
2008	71	7078
2008	72	5743
2008	73	10516
2008	75	15710
2008	76	2909
2008	77	7741
2008	78	3343
2008	79	8792
2008	81	6502
2008	83	7163
2008	84	5244
2008	88	4809
2008	9	6785
2008	90	6791
2008	94	3204
2009	1	6228
2009	10	4190
2009	100	2662
2009	101	3790
2009	102	6591
2009	103	7563
2009	104	7359
2009	105	7358
2009	106	5805
2009	107	5636
2009	108	5294
2009	109	8370
2009	110	6334
2009	111	3481
2009	112	3281
2009	113	8760
2009	114	8502
2009	115	8132
2009	120	11680
2009	121	4
2009	122	8941
2009	123	3548
2009	13	7605
2009	14	12293
2009	17	3181
2009	18	7786
2009	19	6064
2009	20	4170
2009	22	392
2009	23	7014
2009	24	5171
2009	25	6635
2009	26	3565
2009	28	5980
2009	30	5494
2009	32	7896
2009	33	4689
2009	34	5486
2009	40	12039
2009	41	6781
2009	42	7820
2009	43	14460
2009	44	12761
2009	45	6723
2009	46	12290
2009	47	9206
2009	48	8295
2009	49	6842
2009	5	4507
2009	50	5132
2009	52	10445
2009	6	5445
2009	60	6071
2009	61	6779
2009	62	6193
2009	63	5486
2009	66	5137
2009	67	9171
2009	68	5289
2009	69	4975
2009	7	4150
2009	70	7993
2009	71	7045
2009	72	5247
2009	73	11311
2009	75	16881
2009	76	2794
2009	77	7443
2009	78	2900
2009	79	7965
2009	81	6686
2009	83	6662
2009	84	4985
2009	88	4212
2009	9	6634
2009	90	6225
2009	94	3037
2010	1	5875
2010	10	4103
2010	100	2526
2010	101	3691
2010	102	6386
2010	103	7765
2010	104	7958
2010	105	6980
2010	106	5654
2010	107	5461
2010	108	5708
2010	109	7779
2010	110	6682
2010	111	3180
2010	112	3542
2010	113	9009
2010	114	8755
2010	115	8360
2010	120	12099
2010	121	3
2010	122	8546
2010	123	3461
2010	13	7148
2010	14	12183
2010	17	3109
2010	18	7992
2010	19	6131
2010	20	4189
2010	22	497
2010	23	6764
2010	24	5018
2010	25	6999
2010	26	3426
2010	28	5511
2010	30	4947
2010	32	7361
2010	33	4488
2010	34	5112
2010	40	11462
2010	41	6707
2010	42	7509
2010	43	14422
2010	44	13589
2010	45	6643
2010	46	11096
2010	47	9248
2010	48	8315
2010	49	7216
2010	5	4908
2010	50	4619
2010	52	11343
2010	6	5419
2010	60	6747
2010	61	6013
2010	62	5607
2010	63	5354
2010	66	4937
2010	67	8978
2010	68	5168
2010	69	4839
2010	7	4108
2010	70	7842
2010	71	7507
2010	72	5504
2010	73	11241
2010	75	16733
2010	76	2908
2010	77	7741
2010	78	3108
2010	79	8508
2010	81	7211
2010	83	6639
2010	84	5398
2010	88	4674
2010	9	6381
2010	90	6545
2010	94	3140
2011	1	5965
2011	10	4174
2011	100	2481
2011	101	3643
2011	102	6247
2011	103	7772
2011	104	8925
2011	105	7079
2011	106	5646
2011	107	4980
2011	108	5295
2011	109	7729
2011	110	6415
2011	111	3081
2011	112	3586
2011	113	8989
2011	114	8669
2011	115	8104
2011	120	11626
2011	121	11
2011	122	8249
2011	123	3411
2011	13	7121
2011	14	11415
2011	17	3010
2011	18	7560
2011	19	6100
2011	20	3771
2011	22	499
2011	23	6377
2011	24	4455
2011	25	6316
2011	26	3237
2011	28	4931
2011	30	4714
2011	32	6992
2011	33	3996
2011	34	5188
2011	40	10815
2011	41	6735
2011	42	7763
2011	43	14375
2011	44	13539
2011	45	6167
2011	46	10461
2011	47	8679
2011	48	7384
2011	49	6971
2011	5	4520
2011	50	4561
2011	52	11315
2011	6	5285
2011	60	6390
2011	61	5713
2011	62	5707
2011	63	5444
2011	66	4882
2011	67	9157
2011	68	4812
2011	69	4966
2011	7	3901
2011	70	7816
2011	71	7427
2011	72	5281
2011	73	11673
2011	75	16965
2011	76	2843
2011	77	8085
2011	78	3083
2011	79	8149
2011	81	6560
2011	83	6759
2011	84	5261
2011	88	4923
2011	9	6162
2011	90	6684
2011	94	3226
2012	1	6320
2012	10	4268
2012	100	2655
2012	101	4052
2012	102	6318
2012	103	7671
2012	104	8444
2012	105	7093
2012	106	6179
2012	107	4794
2012	108	4939
2012	109	7632
2012	110	6713
2012	111	3067
2012	112	3733
2012	113	9074
2012	114	9163
2012	115	7553
2012	120	11897
2012	121	16
2012	122	8534
2012	123	3164
2012	13	7167
2012	14	11482
2012	17	3253
2012	18	7918
2012	19	6421
2012	20	4091
2012	22	524
2012	23	6266
2012	24	4839
2012	25	6910
2012	26	3545
2012	28	5161
2012	30	4998
2012	32	6657
2012	33	4088
2012	34	5250
2012	40	11794
2012	41	7035
2012	42	7606
2012	43	13230
2012	44	12842
2012	45	5794
2012	46	9816
2012	47	9171
2012	48	7870
2012	49	6604
2012	5	4683
2012	50	4367
2012	52	10753
2012	6	5543
2012	60	6289
2012	61	6242
2012	62	5713
2012	63	5252
2012	66	4922
2012	67	9300
2012	68	5080
2012	69	5223
2012	7	4170
2012	70	7967
2012	71	7099
2012	72	5476
2012	73	11795
2012	75	17173
2012	76	3079
2012	77	7935
2012	78	3546
2012	79	8322
2012	81	6811
2012	83	7163
2012	84	5053
2012	88	5121
2012	9	6311
2012	90	6557
2012	94	3572
2013	1	5970
2013	10	4399
2013	100	2358
2013	101	4342
2013	102	6731
2013	103	8682
2013	104	7178
2013	105	7215
2013	106	6107
2013	107	5012
2013	108	5553
2013	109	7798
2013	110	7128
2013	111	3123
2013	112	3613
2013	113	8788
2013	114	9137
2013	115	8143
2013	120	9495
2013	121	3669
2013	122	6681
2013	123	2842
2013	13	7365
2013	14	11472
2013	17	3131
2013	18	8012
2013	19	6226
2013	20	4012
2013	22	452
2013	23	6432
2013	24	4670
2013	25	6783
2013	26	3271
2013	28	5129
2013	30	4877
2013	32	6092
2013	33	4233
2013	34	5248
2013	40	11461
2013	41	7446
2013	42	7323
2013	43	12517
2013	44	12365
2013	45	5703
2013	46	9307
2013	47	8474
2013	48	8286
2013	49	6741
2013	5	4458
2013	50	4140
2013	52	10298
2013	6	5681
2013	60	6141
2013	61	5739
2013	62	5658
2013	63	4824
2013	66	4708
2013	67	9524
2013	68	5082
2013	69	4912
2013	7	3797
2013	70	7722
2013	71	6904
2013	72	5374
2013	73	10431
2013	75	16975
2013	76	2695
2013	77	7723
2013	78	3922
2013	79	8098
2013	81	6661
2013	83	6945
2013	84	5054
2013	88	4256
2013	9	6033
2013	90	6657
2013	94	3554
2014	1	5643
2014	10	3926
2014	100	2865
2014	101	4455
2014	102	6276
2014	103	8522
