RAPE,743,1
RAPE,746,1
RAPE,747,1
RAPE,748,3
RAPE,750,1
RAPE,752,1
RAPE,755,1
RAPE,756,2
RAPE,757,1
RAPE,758,1
RAPE,760,1
RAPE,762,1
RAPE,766,2
RAPE,767,2
RAPE,768,1
RAPE,769,1
RAPE,770,1
RAPE,773,1
RAPE,774,1
RAPE,775,2
RAPE,778,2
RAPE,779,1
RAPE,780,2
RAPE,781,1
RAPE,782,1
RAPE,783,4
RAPE,785,1
RAPE,786,1
RAPE,788,1
RAPE,789,1
RAPE,790,3
RAPE,791,4
RAPE,792,1
RAPE,793,1
RAPE,794,2
RAPE,796,2
RAPE,797,1
RAPE,800,1
RAPE,801,2
RAPE,803,1
RAPE,804,3
RAPE,805,1
RAPE,806,1
RAPE,808,1
RAPE,810,2
RAPE,812,2
RAPE,814,1
RAPE,815,1
RAPE,816,1
RAPE,818,2
RAPE,821,1
RAPE,822,2
RAPE,823,2
RAPE,824,2
RAPE,825,1
RAPE,827,1
RAPE,828,1
RAPE,830,2
RAPE,831,1
RAPE,833,2
RAPE,834,1
RAPE,835,1
RAPE,839,2
RAPE,842,1
RAPE,848,2
RAPE,849,1
RAPE,850,2
RAPE,851,3
RAPE,852,2
RAPE,853,6
RAPE,854,3
RAPE,856,2
RAPE,858,1
RAPE,864,2
RAPE,865,1
RAPE,866,2
RAPE,868,1
RAPE,871,3
RAPE,872,1
RAPE,876,2
RAPE,880,1
RAPE,883,1
RAPE,885,1
RAPE,886,3
RAPE,891,1
RAPE,892,2
RAPE,894,2
RAPE,897,1
RAPE,900,2
RAPE,902,1
RAPE,903,1
RAPE,904,2
RAPE,905,1
RAPE,906,2
RAPE,911,1
RAPE,912,1
RAPE,913,2
RAPE,914,1
RAPE,921,2
RAPE,924,2
RAPE,927,2
RAPE,930,2
RAPE,931,2
RAPE,932,1
RAPE,934,2
RAPE,935,1
RAPE,937,2
RAPE,938,1
RAPE,940,4
RAPE,946,1
RAPE,948,1
RAPE,949,1
RAPE,955,1
RAPE,958,1
RAPE,960,1
RAPE,961,1
RAPE,964,1
RAPE,973,1
RAPE,977,2
RAPE,978,1
RAPE,979,1
RAPE,983,1
RAPE,985,1
RAPE,987,1
RAPE,988,1
RAPE,990,1
RAPE,992,1
RAPE,995,1
RAPE,996,1
RAPE,998,1
RAPE,999,1
RAPE,1004,1
RAPE,1005,1
RAPE,1007,3
RAPE,1008,2
RAPE,1014,1
RAPE,1016,1
RAPE,1019,1
RAPE,1021,1
RAPE,1022,1
RAPE,1027,1
RAPE,1029,3
RAPE,1031,1
RAPE,1037,1
RAPE,1042,1
RAPE,1043,1
RAPE,1047,3
RAPE,1048,1
RAPE,1049,3
RAPE,1050,2
RAPE,1053,1
RAPE,1054,1
RAPE,1056,1
RAPE,1059,1
RAPE,1061,1
RAPE,1063,1
RAPE,1067,1
RAPE,1068,2
RAPE,1070,1
RAPE,1072,3
RAPE,1073,2
RAPE,1074,1
RAPE,1075,3
RAPE,1076,2
RAPE,1077,1
RAPE,1078,1
RAPE,1082,2
RAPE,1083,1
RAPE,1085,1
RAPE,1090,1
RAPE,1091,1
RAPE,1092,1
RAPE,1095,3
RAPE,1096,7
RAPE,1097,2
RAPE,1098,1
RAPE,1099,3
RAPE,1100,2
RAPE,1101,1
RAPE,1102,2
RAPE,1104,2
RAPE,1106,1
RAPE,1110,2
RAPE,1114,2
RAPE,1115,1
RAPE,1116,1
RAPE,1117,1
RAPE,1118,2
RAPE,1119,1
RAPE,1120,1
RAPE,1124,1
RAPE,1125,1
RAPE,1126,1
RAPE,1129,2
RAPE,1132,1
RAPE,1133,1
RAPE,1137,1
RAPE,1138,1
RAPE,1140,1
RAPE,1143,1
RAPE,1148,2
RAPE,1152,1
RAPE,1154,1
RAPE,1157,1
RAPE,1158,1
RAPE,1166,1
RAPE,1170,1
RAPE,1171,2
RAPE,1175,1
RAPE,1177,1
RAPE,1178,1
RAPE,1179,1
RAPE,1181,2
RAPE,1182,1
RAPE,1183,1
RAPE,1186,1
RAPE,1188,1
RAPE,1191,1
RAPE,1198,3
RAPE,1200,1
RAPE,1201,1
RAPE,1204,2
RAPE,1218,1
RAPE,1219,2
RAPE,1223,1
RAPE,1225,3
RAPE,1226,1
RAPE,1232,1
RAPE,1236,1
RAPE,1239,2
RAPE,1240,1
RAPE,1241,1
RAPE,1242,1
RAPE,1243,1
RAPE,1246,1
RAPE,1248,1
RAPE,1249,1
RAPE,1250,1
RAPE,1252,1
RAPE,1257,1
RAPE,1260,1
RAPE,1261,1
RAPE,1264,1
RAPE,1265,2
RAPE,1266,1
RAPE,1267,1
RAPE,1269,1
RAPE,1276,1
RAPE,1281,1
RAPE,1283,2
RAPE,1289,1
RAPE,1293,3
RAPE,1299,1
RAPE,1300,1
RAPE,1301,1
RAPE,1302,2
RAPE,1304,1
RAPE,1308,2
RAPE,1310,2
RAPE,1312,1
RAPE,1319,1
RAPE,1321,1
RAPE,1326,2
RAPE,1330,1
RAPE,1331,1
RAPE,1332,1
RAPE,1336,1
RAPE,1340,1
RAPE,1345,1
RAPE,1347,1
RAPE,1348,1
RAPE,1349,1
RAPE,1350,2
RAPE,1351,1
RAPE,1352,1
RAPE,1353,1
RAPE,1356,1
RAPE,1357,1
RAPE,1358,1
RAPE,1359,1
RAPE,1365,1
RAPE,1367,1
RAPE,1368,1
RAPE,1369,1
RAPE,1372,1
RAPE,1374,1
RAPE,1375,2
RAPE,1377,1
RAPE,1379,1
RAPE,1382,1
RAPE,1383,1
RAPE,1388,1
RAPE,1389,1
RAPE,1390,1
RAPE,1392,1
RAPE,1397,1
RAPE,1398,2
RAPE,1400,1
RAPE,1402,1
RAPE,1411,1
RAPE,1412,1
RAPE,1413,1
RAPE,1418,1
RAPE,1430,1
RAPE,1434,1
RAPE,1436,1
RAPE,1437,1
RAPE,1441,2
RAPE,1442,1
RAPE,1444,1
RAPE,1451,1
RAPE,1453,1
RAPE,1455,1
RAPE,1458,1
RAPE,1460,1
RAPE,1461,9
RAPE,1462,1
RAPE,1463,3
RAPE,1464,1
RAPE,1465,1
RAPE,1466,2
RAPE,1467,2
RAPE,1468,1
RAPE,1470,1
RAPE,1474,1
RAPE,1476,2
RAPE,1477,1
RAPE,1480,1
RAPE,1482,1
RAPE,1483,2
RAPE,1487,1
RAPE,1490,2
RAPE,1493,1
RAPE,1496,1
RAPE,1498,1
RAPE,1499,1
RAPE,1504,1
RAPE,1511,1
RAPE,1519,1
RAPE,1525,2
RAPE,1526,1
RAPE,1530,1
RAPE,1535,1
RAPE,1538,1
RAPE,1539,1
RAPE,1542,1
RAPE,1544,1
RAPE,1552,1
RAPE,1556,2
RAPE,1557,2
RAPE,1563,1
RAPE,1566,1
RAPE,1567,1
RAPE,1568,1
RAPE,1571,1
RAPE,1575,1
RAPE,1578,1
RAPE,1582,1
RAPE,1586,1
RAPE,1587,1
RAPE,1593,1
RAPE,1594,1
RAPE,1596,1
RAPE,1603,1
RAPE,1604,1
RAPE,1607,1
RAPE,1615,1
RAPE,1618,1
RAPE,1621,1
RAPE,1629,1
RAPE,1633,2
RAPE,1638,1
RAPE,1640,1
RAPE,1652,2
RAPE,1656,1
RAPE,1663,1
RAPE,1670,1
RAPE,1673,1
RAPE,1675,2
RAPE,1680,1
RAPE,1682,1
RAPE,1690,1
RAPE,1708,1
RAPE,1709,1
RAPE,1713,1
RAPE,1716,1
RAPE,1719,1
RAPE,1720,1
RAPE,1724,1
RAPE,1737,1
RAPE,1743,1
RAPE,1744,1
RAPE,1745,2
RAPE,1749,1
RAPE,1754,1
RAPE,1761,1
RAPE,1763,2
RAPE,1770,1
RAPE,1781,1
RAPE,1785,1
RAPE,1789,1
RAPE,1791,1
RAPE,1792,1
RAPE,1793,1
RAPE,1795,1
RAPE,1797,1
RAPE,1800,1
RAPE,1821,1
RAPE,1825,2
RAPE,1826,1
RAPE,1831,1
RAPE,1835,3
RAPE,1836,1
RAPE,1837,1
RAPE,1844,1
RAPE,1845,1
RAPE,1847,1
RAPE,1850,1
RAPE,1853,2
RAPE,1855,1
RAPE,1857,3
RAPE,1860,3
RAPE,1861,1
RAPE,1865,2
RAPE,1866,1
RAPE,1872,1
RAPE,1874,1
RAPE,1877,1
RAPE,1881,1
RAPE,1882,2
RAPE,1883,1
RAPE,1884,1
RAPE,1887,1
RAPE,1897,1
RAPE,1905,1
RAPE,1907,1
RAPE,1909,2
RAPE,1910,3
RAPE,1915,1
RAPE,1919,2
RAPE,1920,1
RAPE,1926,2
RAPE,1928,1
RAPE,1930,1
RAPE,1935,1
RAPE,1936,1
RAPE,1938,1
RAPE,1939,1
RAPE,1942,1
RAPE,1943,1
RAPE,1946,1
RAPE,1948,1
RAPE,1949,1
RAPE,1950,1
RAPE,1951,1
RAPE,1952,1
RAPE,1957,1
RAPE,1958,1
RAPE,1959,3
RAPE,1960,1
RAPE,1970,1
RAPE,1977,3
RAPE,1980,1
RAPE,1984,1
RAPE,1989,1
RAPE,1990,1
RAPE,1997,1
RAPE,2005,1
RAPE,2009,1
RAPE,2010,1
RAPE,2015,1
RAPE,2022,2
RAPE,2030,1
RAPE,2032,1
RAPE,2034,3
RAPE,2035,2
RAPE,2038,1
RAPE,2043,1
RAPE,2045,1
RAPE,2047,1
RAPE,2048,2
RAPE,2054,1
RAPE,2058,1
RAPE,2064,1
RAPE,2067,1
RAPE,2072,1
RAPE,2073,1
RAPE,2075,1
RAPE,2080,1
RAPE,2089,1
RAPE,2090,1
RAPE,2100,1
RAPE,2107,1
RAPE,2108,1
RAPE,2117,1
RAPE,2120,1
RAPE,2122,1
RAPE,2126,1
RAPE,2132,1
RAPE,2135,1
RAPE,2137,1
RAPE,2140,1
RAPE,2142,1
RAPE,2147,2
RAPE,2150,1
RAPE,2151,1
RAPE,2152,1
RAPE,2155,1
RAPE,2156,1
RAPE,2159,1
RAPE,2167,1
RAPE,2172,1
RAPE,2173,1
RAPE,2174,1
RAPE,2175,1
RAPE,2179,2
RAPE,2181,1
RAPE,2188,2
RAPE,2190,1
RAPE,2191,2
RAPE,2192,2
RAPE,2193,3
RAPE,2195,1
RAPE,2197,4
RAPE,2208,1
RAPE,2215,1
RAPE,2218,1
RAPE,2223,1
RAPE,2235,1
RAPE,2246,1
RAPE,2253,1
RAPE,2254,1
RAPE,2264,1
RAPE,2271,1
RAPE,2273,1
RAPE,2277,1
RAPE,2281,1
RAPE,2287,2
RAPE,2288,1
RAPE,2290,1
RAPE,2295,1
RAPE,2303,1
RAPE,2308,2
RAPE,2309,1
RAPE,2320,1
RAPE,2324,1
RAPE,2330,1
RAPE,2332,1
RAPE,2336,1
RAPE,2337,1
RAPE,2344,1
RAPE,2345,1
RAPE,2346,1
RAPE,2355,1
RAPE,2356,1
RAPE,2362,1
RAPE,2370,1
RAPE,2376,1
RAPE,2382,1
RAPE,2386,1
RAPE,2395,1
RAPE,2404,1
RAPE,2405,1
RAPE,2406,1
RAPE,2415,1
RAPE,2420,1
RAPE,2425,1
RAPE,2434,1
RAPE,2436,1
RAPE,2456,2
RAPE,2459,1
RAPE,2465,1
RAPE,2471,1
RAPE,2472,1
RAPE,2473,1
RAPE,2475,1
RAPE,2476,1
RAPE,2478,1
RAPE,2481,1
RAPE,2487,1
RAPE,2493,1
RAPE,2506,1
RAPE,2509,1
RAPE,2511,1
RAPE,2518,1
RAPE,2525,1
RAPE,2528,1
RAPE,2529,1
RAPE,2535,1
RAPE,2537,1
RAPE,2556,1
RAPE,2557,1
RAPE,2558,1
RAPE,2561,1
RAPE,2571,1
RAPE,2578,1
RAPE,2583,1
RAPE,2584,1
RAPE,2589,1
RAPE,2598,1
RAPE,2605,1
RAPE,2610,1
RAPE,2612,1
RAPE,2613,1
RAPE,2617,1
RAPE,2621,1
RAPE,2628,1
RAPE,2629,3
RAPE,2631,2
RAPE,2647,1
RAPE,2652,2
RAPE,2653,1
RAPE,2655,1
RAPE,2663,1
RAPE,2674,1
RAPE,2676,1
RAPE,2690,1
RAPE,2710,1
RAPE,2716,1
RAPE,2718,2
RAPE,2719,2
RAPE,2731,1
RAPE,2767,1
RAPE,2769,1
RAPE,2770,1
RAPE,2779,1
RAPE,2780,1
RAPE,2786,2
RAPE,2787,1
RAPE,2789,1
RAPE,2792,1
RAPE,2800,1
RAPE,2810,1
RAPE,2811,2
RAPE,2841,1
RAPE,2842,1
RAPE,2845,1
RAPE,2846,1
RAPE,2848,1
RAPE,2850,1
RAPE,2855,1
RAPE,2856,1
RAPE,2873,1
RAPE,2874,1
RAPE,2877,1
RAPE,2893,1
RAPE,2895,1
RAPE,2897,1
RAPE,2902,1
RAPE,2906,3
RAPE,2922,1
RAPE,2923,1
RAPE,2924,1
RAPE,2925,1
RAPE,2926,1
RAPE,2929,2
RAPE,2935,2
RAPE,2939,1
RAPE,2941,1
RAPE,2960,1
RAPE,2964,1
RAPE,2969,1
RAPE,2976,1
RAPE,2977,1
RAPE,2983,1
RAPE,2988,1
RAPE,2996,3
RAPE,3003,1
RAPE,3013,1
RAPE,3023,1
RAPE,3043,1
RAPE,3045,1
RAPE,3055,1
RAPE,3060,1
RAPE,3080,1
RAPE,3094,1
RAPE,3101,1
RAPE,3108,1
RAPE,3109,1
RAPE,3111,1
RAPE,3113,1
RAPE,3120,1
RAPE,3122,1
RAPE,3125,3
RAPE,3140,1
RAPE,3147,1
RAPE,3160,1
RAPE,3164,1
RAPE,3177,1
RAPE,3183,1
RAPE,3184,1
RAPE,3186,1
RAPE,3189,1
RAPE,3210,1
RAPE,3212,1
RAPE,3217,1
RAPE,3218,1
RAPE,3219,1
RAPE,3232,1
RAPE,3237,2
RAPE,3242,1
RAPE,3243,1
RAPE,3252,3
RAPE,3255,1
RAPE,3256,1
RAPE,3258,1
RAPE,3263,1
RAPE,3287,1
RAPE,3290,1
RAPE,3297,1
RAPE,3331,1
RAPE,3332,1
RAPE,3337,1
RAPE,3345,1
RAPE,3353,1
RAPE,3354,2
RAPE,3370,1
RAPE,3373,1
RAPE,3380,1
RAPE,3389,1
RAPE,3390,1
RAPE,3404,1
RAPE,3421,1
RAPE,3424,1
RAPE,3449,1
RAPE,3458,1
RAPE,3463,1
RAPE,3467,1
RAPE,3468,1
RAPE,3469,1
RAPE,3472,1
RAPE,3489,2
RAPE,3498,1
RAPE,3499,1
RAPE,3507,1
RAPE,3508,1
RAPE,3514,1
RAPE,3519,1
RAPE,3528,1
RAPE,3577,1
RAPE,3580,1
RAPE,3586,1
RAPE,3596,1
RAPE,3600,1
RAPE,3603,1
RAPE,3618,1
RAPE,3624,1
RAPE,3629,1
RAPE,3642,1
RAPE,3643,2
RAPE,3653,1
RAPE,3655,1
RAPE,3661,1
RAPE,3669,1
RAPE,3686,1
RAPE,3696,1
RAPE,3724,1
RAPE,3738,1
RAPE,3740,1
RAPE,3745,1
RAPE,3758,1
RAPE,3769,1
RAPE,3833,1
RAPE,3837,1
RAPE,3843,2
RAPE,3851,1
RAPE,3855,1
RAPE,3894,1
RAPE,3905,1
RAPE,3909,1
RAPE,3921,1
RAPE,3927,1
RAPE,3945,1
RAPE,3948,1
RAPE,3959,1
RAPE,3975,2
RAPE,3976,1
RAPE,4007,1
RAPE,4019,1
RAPE,4025,1
RAPE,4033,1
RAPE,4035,1
RAPE,4036,1
RAPE,4046,1
RAPE,4051,1
RAPE,4073,1
RAPE,4083,1
RAPE,4085,1
RAPE,4099,1
RAPE,4112,1
RAPE,4127,1
RAPE,4131,1
RAPE,4142,1
RAPE,4143,1
RAPE,4148,1
RAPE,4171,1
RAPE,4186,1
RAPE,4204,1
RAPE,4240,1
RAPE,4260,2
RAPE,4288,1
RAPE,4317,1
RAPE,4318,1
RAPE,4357,1
RAPE,4358,1
RAPE,4369,1
RAPE,4388,1
RAPE,4391,1
RAPE,4394,1
RAPE,4417,1
RAPE,4448,1
RAPE,4450,1
RAPE,4463,1
RAPE,4464,1
RAPE,4618,1
RAPE,4633,1
RAPE,4657,1
RAPE,4691,1
RAPE,4697,1
RAPE,4704,1
RAPE,4748,1
RAPE,4767,1
RAPE,4768,1
RAPE,4811,1
RAPE,4846,1
RAPE,4849,1
RAPE,4894,1
RAPE,4895,1
RAPE,4904,1
RAPE,4970,1
RAPE,5026,1
RAPE,5034,1
RAPE,5039,1
RAPE,5040,1
RAPE,5106,1
RAPE,5114,1
RAPE,5122,1
RAPE,5147,1
RAPE,5170,1
RAPE,5232,1
RAPE,5242,1
RAPE,5265,1
RAPE,5391,1
